id,Q,S,petal_loc,offset_x,offset_y,rot_z,obsX,obsY,obsZ,ptlX,ptlY,ptlZ,x_cmm,dx,y_cmm,dy,z_cmm,dz
7517,160.07103,410.5276,7.0,0.0476,-0.1252,2.513129889,-385.3844443385605,139.7276548416681,-18.919976478397892,394.00815824945346,113.46476564661101,-18.919976478397892,393.97229475,0.03586349945345546,113.57465865,-0.10989300338899,-19.010854375,0.09087789660210888
7534,169.6805,408.8068,7.0,0.0476,-0.1252,2.513129889,-401.61708190005965,73.12740259555378,-18.751197011342327,367.98484449512114,176.88305372420442,-18.751197011342327,367.930019325,0.0548251701211484,176.9837007,-0.10064697579559834,-18.899364025,0.14816701365767315
7541,179.03791,361.1131,7.0,0.0476,-0.1252,2.513129889,-360.66996095383166,6.056808762306682,-14.457821402556894,295.43046774290576,207.06572565740183,-14.457821402556894,295.36677575,0.06369199290577399,207.14586995,-0.08014429259816325,-14.688073125,0.2302517224431071
7542,173.51415,411.0923,7.0,0.0476,-0.1252,2.513129889,-407.86760577382677,46.3686103964136,-18.975574249264827,357.3095488889705,202.2037976385249,-18.975574249264827,357.23796989999994,0.07157898897054338,202.293908325,-0.09011068647510001,-19.269054475,0.2934802257351734
8011,210.81307,63.4429,8.0,-0.057,-0.035,3.1415789530000002,-54.485979929692796,-32.49701086535297,-0.4088561297121392,54.428535175889756,32.46275657143316,-0.4088561297121392,54.43477754,-0.006242364110242704,32.49931597,-0.036559398566836876,-0.47998907,0.07113294028786082
8075,195.17799,158.8994,8.0,-0.057,-0.035,3.1415789530000002,-153.32699280115378,-41.59478057972826,-2.676079826796335,153.26942339326334,41.561880465126634,-2.676079826796335,153.270400275,-0.0009768817366477833,41.618393985,-0.05651351987336284,-2.789356355,0.11327652820366474
8150,183.37918,241.9393,8.0,-0.057,-0.035,3.1415789530000002,-241.40386149126454,-14.25400356485588,-6.389439650227652,241.3466666598783,14.222310157868401,-6.389439650227652,241.350749395,-0.004082735121698988,14.298285665,-0.07597550713159862,-6.51113005,0.12169039977234863
8239,214.82854,262.5204,8.0,-0.057,-0.035,3.1415789530000002,-215.37235346448915,-149.84684274773437,-7.552759378241313,215.3133009336776,149.81479268100793,-7.552759378241313,215.28859635625003,0.024704577427570484,149.88210980625,-0.06731712524208433,-7.67314881,0.12038943175868688
8321,195.82173999999998,316.6722,8.0,-0.057,-0.035,3.1415789530000002,-304.42304989136306,-86.26781126942505,-11.058330452880815,304.3648684224235,86.2369812557282,-11.058330452880815,304.351959925,0.012908497423495646,86.3248996,-0.08791834427179879,-11.167075099999998,0.10874464711918286
8439,181.98495,410.595,8.0,-0.057,-0.035,3.1415789530000002,-409.7539625767255,-14.201162495506326,-18.926606933901436,409.6967684534929,14.171775584200319,-18.926606933901436,409.69576202,0.001006433492875658,14.283098985000002,-0.11132340079968372,-19.041670315,0.11506338109856529
