id,index,center,device_loc,petal_id,x,y,z,q,s,t,pinhole1,pinhole2,pinhole3,pinhole4
2541,P111,"{'y': 207.55386875000002, 'x': 295.68919834999997, 'z': -14.672663245000003}",541,6,295.68919834999997,207.55386875000002,-14.672663245000003,-0.9337344089100582,361.6703106627715,-0.16933375118406221,"{'y': 207.49014954000003, 'x': 296.43610604, 'error': 0.0028038422007230003, 'z': -14.74072086}","{'y': 208.55457463999997, 'x': 295.23729948, 'error': 0.0017169584132370002, 'z': -14.709192060000001}","{'y': 206.5962053, 'x': 295.64311041999997, 'error': 0.000332797604454, 'z': -14.60677958}","{'y': 207.57454552, 'x': 295.44027746, 'error': 0.002758861990339, 'z': -14.633960480000002}"
2150,P112,"{'y': 14.44124514, 'x': 241.60715320500003, 'z': -6.52014348}",150,6,241.60715320500003,14.44124514,-6.52014348,-32.57940946074938,242.15872652610338,-0.11890114609579626,"{'y': 15.1307322, 'x': 241.31290926000003, 'error': -0.00019594717105300002, 'z': -6.510964059999999}","{'y': 13.5752384, 'x': 240.93499062, 'error': -0.000406003351001, 'z': -6.4971463}","{'y': 14.847682120000002, 'x': 242.4774708, 'error': 0.001276335980243, 'z': -6.57262906}","{'y': 14.21132784, 'x': 241.70324214000001, 'error': 1.500542439752949e-05, 'z': -6.4998345}"
2517,P120,"{'y': 113.6028725, 'x': 394.01158337000004, 'z': -18.988197825}",517,6,394.01158337000004,113.6028725,-18.988197825,-19.91647548505486,410.6629498099346,-0.05520255473362655,"{'y': 114.24577842, 'x': 394.39152092, 'error': 0.0026382833773900003, 'z': -19.0811134}","{'y': 113.63998886000002, 'x': 392.92125248, 'error': 0.0026963658825660004, 'z': -18.85067294}","{'y': 113.13737739999999, 'x': 394.84869046000006, 'error': 0.0016116086953300002, 'z': -19.0809861}","{'y': 113.38834532000001, 'x': 393.88486962, 'error': 0.0037705618591080004, 'z': -18.94001886}"
2439,P129,"{'y': 14.602045069999999, 'x': 409.36835541999994, 'z': -18.96616408}",439,6,409.36835541999994,14.602045069999999,-18.96616408,-33.957143023921915,410.2297991530493,-0.0758732014573635,"{'y': 15.325670259999999, 'x': 409.17000715999995, 'error': 0.000518794599044, 'z': -18.95379802}","{'y': 13.83695286, 'x': 408.58788968, 'error': 0.00037986381351300005, 'z': -18.86854114}","{'y': 14.88467482, 'x': 410.28069158, 'error': 0.0017494376897480002, 'z': -19.08478986}","{'y': 14.36088234, 'x': 409.43483326, 'error': 0.000306531119135, 'z': -18.9575273}"
8011,P003,"{'y': 32.49931597, 'x': 54.43477754, 'z': -0.47998907}",11,7,54.43477754,32.49931597,-0.47998907,-149.16143761716305,63.40081440465438,-0.07168444318850795,"{'y': 32.42347462, 'error': 0.003316527553281, 'x': 54.19450668, 'z': -0.45377330000000005}","{'y': 32.722069160000004, 'error': 0.004212243306247, 'x': 55.15504417999999, 'z': -0.49678964000000003}","{'y': 31.592855919999998, 'error': -0.0023766295617780003, 'x': 54.74573406, 'z': -0.48445032}","{'y': 33.258864179999996, 'error': -0.000294525907291, 'x': 53.64382524, 'z': -0.48494302000000006}"
8534,P005,"{'y': 176.4293234, 'x': 367.76702467499996, 'z': -18.815128975}",534,7,367.76702467499996,176.4293234,-18.815128975,-154.37151171301227,408.49155912014027,-0.09524747097224838,"{'y': 176.6585951, 'error': -0.0032609617390080003, 'x': 367.8579176, 'z': -18.822417100000003}","{'y': 176.7706381, 'error': -0.003499165463147, 'x': 366.8722373, 'z': -18.7423187}","{'y': 176.5471851, 'error': -0.000261815085898, 'x': 368.8513825, 'z': -18.9476863}","{'y': 175.7408753, 'error': 0.0018696379936690001, 'x': 367.4865613, 'z': -18.7480938}"
8517,P015,"{'y': 113.40915735, 'x': 393.743031055, 'z': -18.97375837}",517,7,393.743031055,113.40915735,-18.97375837,-163.9320993099012,410.3514234815642,-0.07149043867610452,"{'y': 113.42060302, 'error': -0.001264891295589, 'x': 393.99095108, 'z': -18.990305640000003}","{'y': 113.37372054, 'error': 0.0007959415623350001, 'x': 392.99818300000004, 'z': -18.88721356}","{'y': 114.36771526, 'error': 0.001728697173754, 'x': 393.66338751999996, 'z': -19.00681344}","{'y': 112.47459058, 'error': 0.00183316289465, 'x': 394.31960262, 'z': -19.01070084}"
8321,P016,"{'y': 86.3248996, 'x': 304.351959925, 'z': -11.1670751}",321,7,304.351959925,86.3248996,-11.1670751,-164.1648020409833,316.626317604634,-0.11221778923356976,"{'y': 86.4903053, 'error': 0.001765257156231, 'x': 304.1636103, 'z': -11.1435992}","{'y': 85.5854241, 'error': -0.0010699724666450002, 'x': 303.7414127, 'z': -11.1121338}","{'y': 87.3911167, 'error': -0.000173854858108, 'x': 304.5870869, 'z': -11.2190164}","{'y': 85.8327523, 'error': -0.0038302413154330003, 'x': 304.9157298, 'z': -11.193551}"
8075,P025,"{'y': 41.618393985, 'x': 153.270400275, 'z': -2.789356355}",75,7,153.270400275,41.618393985,-2.789356355,-164.80844307761322,158.8538977735683,-0.1149031010625366,"{'y': 41.470900179999994, 'error': -0.000757634345765, 'x': 153.07025136, 'z': -2.7718136600000003}","{'y': 42.06909245999999, 'error': 0.002740964911358, 'x': 153.87255762, 'z': -2.8166664}","{'y': 40.86984866, 'error': -0.00214200432589, 'x': 153.86908368, 'z': -2.79892234}","{'y': 42.06373464, 'error': -0.00141552933247, 'x': 152.26970844, 'z': -2.77002302}"
8150,P027,"{'y': 14.298285665, 'x': 241.350749395, 'z': -6.51113005}",150,7,241.350749395,14.298285665,-6.51113005,-176.60960234061272,241.89411371875627,-0.12425429009325116,"{'y': 14.286058, 'error': -0.0006872986911160001, 'x': 241.59976148, 'z': -6.510592679999999}","{'y': 13.314603639999998, 'error': 0.000124808754769, 'x': 241.83440226, 'z': -6.533055800000001}","{'y': 14.333455760000001, 'error': 0.00024948339820700003, 'x': 240.60231349999998, 'z': -6.477307140000001}","{'y': 15.259025260000001, 'error': -0.000528184125528, 'x': 241.36652034, 'z': -6.52356458}"
8482,P068,"{'y': 59.315690395000004, 'x': 403.90260788500007, 'z': -18.865513145}",482,7,403.90260788500007,59.315690395000004,-18.865513145,-171.64546567338812,408.8328768571782,-0.11235945763563254,"{'y': 59.29085836, 'error': 0.001027941311668, 'x': 404.1514613, 'z': -18.88720128}","{'y': 58.30235106, 'error': 0.005086840854286, 'x': 404.32065412000003, 'z': -18.897206400000005}","{'y': 59.39662644, 'error': 0.000198130419389, 'x': 403.15625628000004, 'z': -18.785427140000003}","{'y': 60.27292572, 'error': -0.00025797779382900004, 'x': 403.98205984000003, 'z': -18.89221776}"
8541,P090,"{'y': 207.55653106, 'x': 295.428640695, 'z': -14.689993450000001}",541,7,295.428640695,207.55653106,-14.689993450000001,-144.90963302350846,361.4606367291827,-0.20410905429739928,"{'y': 207.76602659999998, 'error': -0.005507638709695, 'x': 295.5539562, 'z': -14.703563919999999}","{'y': 206.91491007999997, 'error': -0.001522156853051, 'x': 295.05106573999996, 'z': -14.613645120000001}","{'y': 208.02252542000002, 'error': 0.00013564495395900001, 'x': 294.5894384, 'z': -14.64763898}","{'y': 207.52266214000002, 'error': 0.000136303570509, 'x': 296.52010244, 'z': -14.795125780000001}"
8239,P118,"{'y': 149.88210980625, 'x': 215.28859635625003, 'z': -7.67314881}",239,7,215.28859635625003,149.88210980625,-7.67314881,-145.15468890161873,262.47756831923635,-0.12304561243469289,"{'y': 149.80108654999998, 'error': -0.001339096728367, 'x': 215.523651475, 'z': -7.66907844}","{'y': 150.11420457500003, 'error': -0.00225099557629, 'x': 214.57822427500003, 'z': -7.651181599999999}","{'y': 150.810665625, 'error': 0.008526661273665, 'x': 215.56215505, 'z': -7.72162616}","{'y': 148.802482475, 'error': 0.0016468204262660002, 'x': 215.490354625, 'z': -7.65070904}"
8439,P119,"{'y': 14.283098985000002, 'x': 409.69576202, 'z': -19.041670315}",439,7,409.69576202,14.283098985000002,-19.041670315,-178.0033232947471,410.55190447621675,-0.119949128319716,"{'y': 14.242551760000001, 'error': -0.004716196788966001, 'x': 409.45617955999995, 'z': -19.00819926}","{'y': 13.341640660000001, 'error': -0.0028301925059880002, 'x': 409.87809894000003, 'z': -19.05469532}","{'y': 15.145300260000003, 'error': -0.0016587178529970002, 'x': 409.02087466, 'z': -18.97412972}","{'y': 14.402903259999999, 'error': 0.00010762042580800001, 'x': 410.42789492, 'z': -19.12965696}"
8542,P122,"{'y': 202.53129539999998, 'x': 357.24169194999996, 'z': -19.32380864}",542,7,357.24169194999996,202.53129539999998,-19.32380864,-150.4497665060233,411.29147427801007,-0.3303941279562103,"{'y': 202.69956342, 'error': -0.00010179617581900001, 'x': 357.05768909999995, 'z': -19.3071372}","{'y': 201.80658061999998, 'error': -0.00069018547121, 'x': 356.61852694, 'z': -19.225272179999997}","{'y': 203.59328463999998, 'error': 0.00016189225513800002, 'x': 357.49606754000007, 'z': -19.426255140000002}","{'y': 202.02575291999997, 'error': -7.5778884370159e-05, 'x': 357.79448422, 'z': -19.336570039999998}"
4517,P033,"{'x': 393.79735574999995, 'y': 113.50682337500001, 'z': -18.940266915000002}",517,8,393.79735574999995,113.50682337500001,-18.940266915000002,52.07891931881951,410.4267742056614,-0.03036974069085604,"{'x': 393.84135444, 'y': 114.24481474, 'z': -18.977438820000003, 'error': -0.009664301011098001}","{'x': 392.81296604, 'y': 113.06873956, 'z': -18.81761564, 'error': -0.012472102268714001}","{'x': 394.75267746, 'y': 113.4673741, 'z': -19.064307739999997, 'error': 0.003448298324521}","{'x': 393.78242506, 'y': 113.2463651, 'z': -18.901705460000002, 'error': 0.013720352516771001}"
4150,P034,"{'x': 241.430763775, 'y': 14.310093509999998, 'z': -6.459309944999999}",150,8,241.430763775,14.310093509999998,-6.459309944999999,39.39206904989913,241.9724159651168,-0.06813514718349262,"{'x': 240.92167358, 'y': 14.864038419999996, 'z': -6.4555636199999995, 'error': 0.0024575113674670003}","{'x': 241.08011094, 'y': 13.27017816, 'z': -6.44844434, 'error': 0.000596882561027}","{'x': 242.11456364, 'y': 14.98214002, 'z': -6.506951239999999, 'error': -0.0007528868909110001}","{'x': 241.60670694, 'y': 14.12401744, 'z': -6.426280579999999, 'error': 0.008207745989866}"
4542,P036,"{'x': 357.13719327, 'y': 202.56225633, 'z': -19.304881895}",542,8,357.13719327,202.56225633,-19.304881895,65.561183911497,411.2142708605901,-0.3190163185868658,"{'x': 357.53788771999996, 'y': 201.92618134, 'z': -19.251195000000003, 'error': 0.00377746275114}","{'x': 357.66330482, 'y': 203.52057026, 'z': -19.47320048, 'error': 0.009214866337059001}","{'x': 356.3437702, 'y': 202.02854276000002, 'z': -19.193388480000003, 'error': 0.002005107703668}","{'x': 357.00381034000003, 'y': 202.77373095999997, 'z': -19.301743620000003, 'error': 4.4743833938099005e-05}"
4496,P049,"{'x': 330.683837575, 'y': 185.37932743000002, 'z': -16.094368275}",496,8,330.683837575,185.37932743000002,-16.094368275,65.27472219127678,379.56569281695266,-0.062080779723683775,"{'x': 330.38721862, 'y': 184.69253898000002, 'z': -16.031097399999997, 'error': 0.00087585412821}","{'x': 331.77156654, 'y': 185.48088796, 'z': -16.204787760000006, 'error': 0.001126094963824}","{'x': 329.79309472000006, 'y': 185.73576722, 'z': -16.04724392, 'error': -0.000130969444241}","{'x': 330.78347042, 'y': 185.60811556, 'z': -16.09434402, 'error': -0.00045899571415400006}"
4439,P060,"{'x': 409.38322859000004, 'y': 13.800277045, 'z': -18.94291052}",439,8,409.38322859000004,13.800277045,-18.94291052,37.93070520285979,410.2145297579695,-0.05400265148056685,"{'x': 409.01153268, 'y': 13.149151380000001, 'z': -18.905690460000002, 'error': 0.0007715753236180001}","{'x': 410.47368824000006, 'y': 13.78312818, 'z': -19.0774383, 'error': 0.001960343920313}","{'x': 408.54083194000003, 'y': 14.251840920000001, 'z': -18.84660108, 'error': -6.606484604465557e-05}","{'x': 409.5068615, 'y': 14.016987700000001, 'z': -18.94191224, 'error': -0.00050130062754}"
4541,P072,"{'x': 295.222127645, 'y': 207.695503595, 'z': -14.663760915}",541,8,295.222127645,207.695503595,-14.663760915,71.12726101026203,361.3698146892338,-0.18532214115388995,"{'x': 294.58902782000007, 'y': 208.09769626000002, 'z': -14.65424984, 'error': 0.000209851116771}","{'x': 295.16124406, 'y': 206.60345142, 'z': -14.56713148, 'error': 0.001108201951645}","{'x': 295.70401019999997, 'y': 208.51927732, 'z': -14.79159958, 'error': 0.0021897502220330003}","{'x': 295.4342285, 'y': 207.56158938, 'z': -14.642062760000002, 'error': 0.0017748986718280001}"
4482,P076,"{'x': 404.340232135, 'y': 59.47524291, 'z': -18.891694195}",482,8,404.340232135,59.47524291,-18.891694195,44.36775083785403,409.2893576979615,-0.09376318022032899,"{'x': 404.50311958000003, 'y': 60.20655515999999, 'z': -18.935238879999996, 'error': 0.0005972127399530001}","{'x': 403.2925031, 'y': 59.170234660000006, 'z': -18.771169320000006, 'error': 0.0009581005047600001}","{'x': 405.27949388, 'y': 59.29261964, 'z': -18.997675039999997, 'error': 0.0020023547664510003}","{'x': 404.28581197999995, 'y': 59.231562180000005, 'z': -18.862693540000002, 'error': 0.0013620684072860002}"
4321,P102,"{'x': 304.040208935, 'y': 86.210614375, 'z': -11.152610420000002}",321,8,304.040208935,86.210614375,-11.152610420000002,51.83068715281827,316.2949352361718,-0.12123590900196349,"{'x': 303.43921237999996, 'y': 85.76381822, 'z': -11.109176999999999, 'error': 0.000240070398596}","{'x': 305.03583249999997, 'y': 85.75556895999999, 'z': -11.219445699999998, 'error': -0.000177807487947}","{'x': 303.44375468, 'y': 86.96376356, 'z': -11.137180160000002, 'error': 0.000148305455895}","{'x': 304.24203617999996, 'y': 86.35930676000001, 'z': -11.14463882, 'error': 0.0008130949289090001}"
4011,P109,"{'x': 54.49057974, 'y': 32.257152555, 'z': -0.4270556}",11,8,54.49057974,32.257152555,-0.4270556,66.6245433710099,63.324512671926655,-0.01974107479731952,"{'x': 55.14125800000001, 'y': 31.88366358, 'z': -0.42249501999999906, 'error': 0.00036462756358200004}","{'x': 54.50908276, 'y': 33.35164844, 'z': -0.46236692, 'error': -0.0016783359743110001}","{'x': 54.03758262, 'y': 31.4106681, 'z': -0.429236919999999, 'error': -0.000623398138522}","{'x': 54.27439558, 'y': 32.38263010000001, 'z': -0.39412353999999905, 'error': 0.002120459126149}"
4534,P113,"{'x': 367.99316468999996, 'y': 176.33021684, 'z': -18.800554745}",534,8,367.99316468999996,176.33021684,-18.800554745,61.60220765431289,408.6502933389391,-0.06500276775158437,"{'x': 368.33050746000004, 'y': 175.66021622000002, 'z': -18.810708500000004, 'error': 0.000302688619726}","{'x': 368.60597631999997, 'y': 177.2343231, 'z': -18.935062379999998, 'error': 0.003571956529463}","{'x': 367.15404665999995, 'y': 175.87305104, 'z': -18.688792439999997, 'error': 0.0013865084698120001}","{'x': 367.88212832, 'y': 176.553277, 'z': -18.76765566, 'error': 0.001330977469629}"
9517,P008,"{'z': -18.975914385000003, 'y': 113.628479965, 'x': 393.61288216}",517,9,393.61288216,113.628479965,-18.975914385000003,-127.89758684895537,410.2877014391531,-0.07995526974342569,"{'error': 0.001035752496008, 'z': -18.93599886, 'y': 114.13068122, 'x': 393.0560113}","{'error': -0.00019320979923, 'z': -18.909728920000003, 'y': 112.5606751, 'x': 393.37168092}","{'error': 0.0007457381814570001, 'z': -19.08566422, 'y': 114.36114114, 'x': 394.22569574}","{'error': -0.000516005871814, 'z': -18.972265540000002, 'y': 113.46142239999999, 'x': 393.79814068}"
9150,P024,"{'z': -6.522116410000001, 'y': 14.328498625000002, 'x': 241.417895205}",150,9,241.417895205,14.328498625000002,-6.522116410000001,-140.60339778311706,241.96334209202487,-0.13149137069812547,"{'error': -0.0024426051927340002, 'z': -6.493023580000001, 'y': 14.57116882, 'x': 240.71152607999997}","{'error': -0.00034528545948, 'z': -6.52659708, 'y': 13.248939459999999, 'x': 241.61015590000002}","{'error': -0.0017285943845480002, 'z': -6.55034134, 'y': 15.24561854, 'x': 241.6966793}","{'error': -0.001348437998351, 'z': -6.5185036400000005, 'y': 14.248267679999998, 'x': 241.65321954}"
9542,P026,"{'z': -19.32273827, 'y': 202.38795473, 'x': 357.36694934}",542,9,357.36694934,202.38795473,-19.32273827,-114.47578077859548,411.3294755993709,-0.32555058138297266,"{'error': 0.00034757385829000005, 'z': -19.318045020000003, 'y': 201.72286223999998, 'x': 357.71408242}","{'error': 0.001375739279384, 'z': -19.43256436, 'y': 203.29902228, 'x': 357.97035944}","{'error': 0.000172890151872, 'z': -19.22467154, 'y': 201.92119832, 'x': 356.53280422}","{'error': -0.00031451225564800003, 'z': -19.31567216, 'y': 202.60873608, 'x': 357.25055127999997}"
9321,P042,"{'z': -11.17137477, 'y': 86.107218555, 'x': 304.21175093}",321,9,304.21175093,86.107218555,-11.17137477,-128.1958202263794,316.43271718764436,-0.13026502346940377,"{'error': 0.002790572424169, 'z': -11.17756332, 'y': 85.40508747999999, 'x': 304.48289065999995}","{'error': -0.0020276955857400003, 'z': -11.241150379999999, 'y': 86.945438, 'x': 304.91265383999996}","{'error': 0.0009421442526040001, 'z': -11.10735278, 'y': 85.73002096000002, 'x': 303.32949315999997}","{'error': 0.007560860158003, 'z': -11.1594326, 'y': 86.34832778, 'x': 304.12196606}"
9496,P052,"{'z': -16.157103215, 'y': 185.7155745, 'x': 330.4842770875}",496,9,330.4842770875,185.7155745,-16.157103215,-114.66619906340044,379.56176551804793,-0.12540457480817593,"{'error': -0.0005236846252900001, 'z': -16.099152359999998, 'y': 185.73875424, 'x': 329.73750452499996}","{'error': 0.006936633136601001, 'z': -16.15010254, 'y': 184.73476852000002, 'x': 330.99066225}","{'error': 0.002736763233854, 'z': -16.20944654, 'y': 186.67756163999996, 'x': 330.4771136}","{'error': -0.00208988285235, 'z': -16.169711420000002, 'y': 185.7112136, 'x': 330.731827975}"
9011,P062,"{'z': -0.48239347000000005, 'y': 32.35957335, 'x': 54.451972115000004}",11,9,54.451972115000004,32.35957335,-0.48239347000000005,-113.27794347225236,63.34409936934819,-0.0748269221132951,"{'error': -5.978456582267367e-05, 'z': -0.49718864, 'y': 32.19878542, 'x': 55.184221179999994}","{'error': -0.00041382217385800004, 'z': -0.49614274, 'y': 33.41156656, 'x': 54.14309806}","{'error': 0.000524742749278, 'z': -0.47447376, 'y': 31.41519544, 'x': 54.2729731}","{'error': 0.000942891911558, 'z': -0.46176874, 'y': 32.41274598, 'x': 54.20759611999999}"
9239,P069,"{'z': -7.687401670000001, 'y': 149.58894135499997, 'x': 215.3346922125}",239,9,215.3346922125,149.58894135499997,-7.687401670000001,-109.21302175143111,262.34883934858533,-0.144886342950183,"{'error': 0.0023792844321600002, 'z': -7.65762328, 'y': 148.86281526, 'x': 215.1403259}","{'error': -0.0011151735847990001, 'z': -7.74630916, 'y': 149.84762501999998, 'x': 216.397874725}","{'error': 0.0009491803027930001, 'z': -7.6574494600000005, 'y': 149.81744460000002, 'x': 214.4010658}","{'error': -0.002425818626362, 'z': -7.6882247800000005, 'y': 149.82788053999997, 'x': 215.39950242499998}"
9075,P088,"{'z': -2.79832599, 'y': 41.251056084999995, 'x': 153.038165105}",75,9,153.038165105,41.251056084999995,-2.79832599,-128.914591914094,158.5341059399271,-0.13502943975197546,"{'error': 6.500691656707858e-05, 'z': -2.7867911999999997, 'y': 40.5408342, 'x': 152.79754229999998}","{'error': -0.0005611662635250001, 'z': -2.83606528, 'y': 41.445901879999994, 'x': 154.11639035999997}","{'error': -0.000483849983885, 'z': -2.7787623, 'y': 41.530502139999996, 'x': 152.11971956000002}","{'error': -0.000515155206296, 'z': -2.79168518, 'y': 41.48698612, 'x': 153.1190082}"
9482,P093,"{'z': -18.911615320000003, 'y': 59.5725824, 'x': 404.18001293}",482,9,404.18001293,59.5725824,-18.911615320000003,-135.6154733951796,409.14783191325665,-0.1277238525649677,"{'error': -0.0006802177806250001, 'z': -18.94294566, 'y': 60.30781032, 'x': 404.32068488}","{'error': -0.009186645299979, 'z': -18.7847781, 'y': 59.2377024, 'x': 403.15293549999996}","{'error': -0.002874017387746, 'z': -19.033691840000003, 'y': 59.418789219999994, 'x': 405.11749657999997}","{'error': 0.0031880033428610005, 'z': -18.88504568, 'y': 59.32602766, 'x': 404.12893476}"
9534,P098,"{'z': -18.808052585, 'y': 176.674731625, 'x': 367.44394748}",534,9,367.44394748,176.674731625,-18.808052585,-118.32077947505393,408.306809458911,-0.10627174661348285,"{'error': 0.00022785970916700001, 'z': -18.73037554, 'y': 176.59314956, 'x': 366.70232598}","{'error': 0.001626555737961, 'z': -18.82911216, 'y': 175.7772081, 'x': 368.07701036000003}","{'error': 0.000928850943119, 'z': -18.851113320000003, 'y': 177.62562148, 'x': 367.30725694}","{'error': -0.002761121087043, 'z': -18.82160932, 'y': 176.70294736, 'x': 367.68919664}"
9439,P101,"{'z': -19.042535135, 'y': 14.115259365, 'x': 409.580911545}",439,9,409.580911545,14.115259365,-19.042535135,-142.02621455812084,410.4320369090759,-0.13267075700275574,"{'error': -0.001001300904326, 'z': -19.10991254, 'y': 13.64967726, 'x': 410.1636146000001}","{'error': 0.001028444756267, 'z': -19.077514060000002, 'y': 15.196764139999999, 'x': 409.76684370000004}","{'error': 0.0016284659758630002, 'z': -18.97184488, 'y': 13.34407856, 'x': 409.00963304}","{'error': 0.0030958273027080004, 'z': -19.01086906, 'y': 14.2705175, 'x': 409.38355484}"
9541,P107,"{'z': -14.79487041, 'y': 207.673923, 'x': 295.31524011}",541,9,295.31524011,207.673923,-14.79487041,-108.88404285659995,361.443771354339,-0.31071624101227685,"{'error': 0.000653384567602, 'z': -14.760404399999999, 'y': 208.005464, 'x': 294.6427648}","{'error': -0.000886868976496, 'z': -14.737018819999998, 'y': 206.5808509, 'x': 295.37084012}","{'error': 0.001909132048443, 'z': -14.886635380000001, 'y': 208.54800256000004, 'x': 295.7078983}","{'error': 0.0008799985352220001, 'z': -14.79542304, 'y': 207.56137454, 'x': 295.53945722}"
5439,P013,"{'x': 409.656825755, 'z': -19.034300325, 'y': 14.388968075000001}",439,10,409.656825755,14.388968075000001,-19.034300325,74.01165537095675,410.51611733790304,-0.11607827307447306,"{'x': 410.35168142000003, 'z': -19.1324513, 'y': 14.655443120000001, 'error': 0.000744362320694}","{'x': 408.82594738, 'z': -18.942782899999997, 'y': 15.098306679999999, 'error': -0.0005900211780380001}","{'x': 410.02496386, 'z': -19.065268120000002, 'y': 13.50194832, 'error': 0.000179136229122}","{'x': 409.42471035999995, 'z': -18.996698979999998, 'y': 14.300174179999999, 'error': 0.0013479133215750002}"
5239,P017,"{'x': 215.461747355, 'z': -7.679712500000001, 'y': 149.62136605999999}",239,10,215.461747355,149.62136605999999,-7.679712500000001,106.77696172172732,262.47119889769596,-0.12999144783019553,"{'x': 215.08144691999996, 'z': -7.64567126, 'y': 148.97574568, 'error': 0.00017526419239800002}","{'x': 216.55701185999996, 'z': -7.728262580000001, 'y': 149.59005924000002, 'error': -0.00011307303591300001}","{'x': 214.62002928, 'z': -7.6694848600000025, 'y': 150.08357107999998, 'error': -0.00037328324426200003}","{'x': 215.58850136, 'z': -7.6754313, 'y': 149.83608823999998, 'error': -0.0006197260388600001}"
5496,P035,"{'x': 330.70017859, 'z': -16.187545964999998, 'y': 185.77580630999998}",496,10,330.70017859,185.77580630999998,-16.187545964999998,101.32575576665832,379.7813374352899,-0.136516975311953,"{'x': 330.19077916000003, 'z': -16.173447539999998, 'y': 186.32596284000002, 'error': 5.829003523083465e-06}","{'x': 330.35917284, 'z': -16.116678280000002, 'y': 184.73604296, 'error': -0.00035315908825300004}","{'x': 331.37984978000003, 'z': -16.27823776, 'y': 186.44894943999998, 'error': 0.00018480145258000001}","{'x': 330.87091258, 'z': -16.18182028, 'y': 185.59227, 'error': 0.0007358289085020001}"
5541,P040,"{'x': 295.57617690999996, 'z': -14.767591240000002, 'y': 207.66266117000004}",541,10,295.57617690999996,207.66266117000004,-14.767591240000002,107.09068844702779,361.64797721541527,-0.2664158538430888,"{'x': 296.16427548, 'z': -14.855294879999999, 'y': 208.12204756, 'error': 0.0014905188532510002}","{'x': 294.57117982, 'z': -14.7114935, 'y': 208.09485064, 'error': -0.0014759518248870002}","{'x': 296.18981292, 'z': -14.77474888, 'y': 206.92417770000003, 'error': -0.000513445187655}","{'x': 295.37943942, 'z': -14.7288277, 'y': 207.50956878000002, 'error': 0.0022806609328940002}"
5150,P063,"{'x': 241.798868045, 'z': -6.555185865, 'y': 14.393030215}",150,10,241.798868045,14.393030215,-6.555185865,75.40650053008783,242.34857151290137,-0.14365276111399225,"{'x': 242.43268014, 'z': -6.592222380000001, 'y': 14.79237046, 'error': 0.00014140318271100002}","{'x': 240.83963346000002, 'z': -6.516066479999999, 'y': 14.922348799999998, 'error': -0.0006156026973280001}","{'x': 242.33624643999997, 'z': -6.5733035, 'y': 13.597774359999999, 'error': -0.0007335094272760001}","{'x': 241.58691214, 'z': -6.539151100000001, 'y': 14.25962724, 'error': 0.000955719384562}"
5517,P071,"{'x': 393.86605569999995, 'z': -19.03977943, 'y': 113.68152896000001}",517,10,393.86605569999995,113.68152896000001,-19.03977943,88.09972250418097,410.5509023260214,-0.11814711327397308,"{'x': 393.72261493999997, 'z': -19.052342439999997, 'y': 114.41737681999999, 'error': -9.658982091942382e-05}","{'x': 393.0295732, 'z': -18.928368499999998, 'y': 112.97943842, 'error': 0.0008460974592950001}","{'x': 394.7998775, 'z': -19.15230482, 'y': 113.89308994000001, 'error': 0.0033763277917950004}","{'x': 393.91215716, 'z': -19.02610196, 'y': 113.43621066, 'error': -1.3028110201956931e-05}"
5321,P086,"{'x': 303.874023435, 'z': -11.143955675, 'y': 86.56076870000001}",321,10,303.874023435,86.56076870000001,-11.143955675,87.8999958299558,316.23038318850905,-0.11714093270067641,"{'x': 303.20814555999993, 'z': -11.10996768, 'y': 86.89916092000001, 'error': -0.0021983062910120002}","{'x': 303.91441928000006, 'z': -11.1248121, 'y': 85.46516166, 'error': -0.00038137870138300005}","{'x': 304.27678544, 'z': -11.19632002, 'y': 87.43062161999998, 'error': -0.000698250141503}","{'x': 304.09674346, 'z': -11.1447229, 'y': 86.4481306, 'error': -0.000416066739434}"
5534,P092,"{'x': 367.959794535, 'z': -18.85778361, 'y': 176.82951437}",534,10,367.959794535,176.82951437,-18.85778361,97.66742609687257,408.84112338139613,-0.10377804061548296,"{'x': 368.62606096, 'z': -18.956535780000003, 'y': 177.16320834000004, 'error': 0.0017745344737860002}","{'x': 367.0644185, 'z': -18.8012059, 'y': 177.45374012000002, 'error': -0.003942055573818}","{'x': 368.41143694000004, 'z': -18.8574913, 'y': 175.98010958, 'error': 0.0013132248125700002}","{'x': 367.73726174, 'z': -18.81590146, 'y': 176.72099944, 'error': 0.001098485403713}"
5075,P094,"{'x': 152.85136956000002, 'z': -2.744724664999999, 'y': 41.32333500833334}",75,10,152.85136956000002,41.32333500833334,-2.744724664999999,87.12825298709424,158.3712706113026,-0.08708044954167649,"{'x': 152.21671696, 'z': -2.730450119999999, 'y': 40.919411233333335, 'error': 0.002524149886207}","{'x': 153.81559848, 'z': -2.76925636, 'y': 40.79885276666667, 'error': 0.0010165888388780002}","{'x': 152.30993496000002, 'z': -2.74139454, 'y': 42.11710443333333, 'error': 0.00014984044048100002}","{'x': 153.06322784, 'z': -2.73779764, 'y': 41.4579716, 'error': 0.0011153645150230001}"
