id,index,center,device_loc,petal_id,x,y,z,q_kent,q_kent_wrapped,s_kent,obs_x,obs_y,obs_z,qst_q,qst_s,qst_t,q,s,dq,ds,pinhole1,pinhole2,pinhole3,pinhole4
1517,P108,"{'z': -18.973791065, 'x': 393.68109523, 'y': 113.652288225}",517,5,393.68109523,113.652288225,-18.973791065,304.10297,-55.89702999999997,410.3589,229.74403477007692,-339.2927439223946,-18.967463413802797,-55.89703850896024,410.3588748310035,-0.06442501517314772,-55.89703850896024,410.3588748310035,-8.508960270603438e-06,-2.5168996501179208e-05,"{'z': -18.911868079999998, 'x': 393.01682223999995, 'y': 113.99565691999999, 'error': 0.00043000874340500005}","{'z': -18.93962604, 'x': 393.71698147999996, 'y': 112.55710498, 'error': -0.00059647815897}","{'z': -19.07488702, 'x': 394.08756894, 'y': 114.51635698, 'error': -0.00046248646193700006}","{'z': -18.96878312, 'x': 393.90300826, 'y': 113.54003402000001, 'error': -0.0012602184267980002}"
1239,P115,"{'z': -7.616324649999999, 'x': 215.32764459499998, 'y': 149.768727355}",239,5,215.32764459499998,149.768727355,-7.616324649999999,322.82011,-37.17989,262.443,208.97847738200178,-158.50779911412127,-7.612379563722675,-37.17990360493133,262.4421210611803,-0.06429311960946082,-37.17990360493133,262.4421210611803,-1.3604931332622527e-05,-0.0008789388197101289,"{'z': -7.57648508, 'x': 214.74540486, 'y': 149.29780522000001, 'error': 5.299076875076025e-06}","{'z': -7.658072899999999, 'x': 216.34359876, 'y': 149.35605188, 'error': 0.000463581237057}","{'z': -7.629956219999999, 'x': 214.70044711999998, 'y': 150.4950532, 'error': -0.0009543433481990001}","{'z': -7.6007844, 'x': 215.52112763999997, 'y': 149.92599912, 'error': -0.00017687028870900002}"
1542,P128,"{'z': -19.24359777, 'x': 356.9720995, 'y': 202.35170724}",542,5,356.9720995,202.35170724,-19.24359777,317.54697999999996,-42.45302000000004,410.9602,302.75850312943015,-276.9708000421914,-19.23731143688724,-42.45302991975537,410.96136741077527,-0.27613150855561086,-42.45302991975537,410.96136741077527,-9.919755335374703e-06,0.0011674107752810414,"{'z': -19.171984979999998, 'x': 356.65358954000004, 'y': 201.67827582, 'error': -0.001510486608767}","{'z': -19.373569879999998, 'x': 358.06298692, 'y': 202.41519426, 'error': 0.003535692896495}","{'z': -19.1894516, 'x': 356.0923243, 'y': 202.73672144, 'error': 0.001158692564775}","{'z': -19.239384620000003, 'x': 357.07949724, 'y': 202.57663743999996, 'error': -0.000709767415459}"
1439,P130,"{'z': -18.96679117, 'x': 409.317779035, 'y': 14.207204725}",439,5,409.317779035,14.207204725,-18.96679117,289.98791,-70.01209,410.1654,139.9981346085026,-384.894321980042,-18.960786657382606,-70.01208647659504,410.1654307677451,-0.07682519401678373,-70.01208647659504,410.1654307677451,3.5234049562404834e-06,3.0767745101911714e-05,"{'z': -18.88355434, 'x': 408.6166467, 'y': 13.958181020000001, 'error': -0.001216003441409}","{'z': -19.06289358, 'x': 410.13183468000005, 'y': 13.47756952, 'error': 0.0005013845169200001}","{'z': -18.941146540000002, 'x': 408.97205194000003, 'y': 15.103330500000002, 'error': 0.000146645352081}","{'z': -18.979570220000003, 'x': 409.55058282, 'y': 14.289737860000002, 'error': -0.0026689974909100004}"
1075,P133,"{'z': -2.769805629999999, 'x': 153.3485646, 'y': 41.610002055}",75,5,153.3485646,41.610002055,-2.769805629999999,303.18125,-56.81875000000002,158.9275,86.96078434147522,-132.98499971220065,-2.767355527059527,-56.818755874312565,158.92659082933037,-0.09035617549086694,-56.818755874312565,158.92659082933037,-5.87431254217563e-06,-0.0009091706696437996,"{'z': -2.80626052, 'x': 153.7934288, 'y': 42.214139540000005, 'error': 0.001242607118425}","{'z': -2.73159054, 'x': 152.26183616, 'y': 41.753337720000005, 'error': -9.3632280730116e-05}","{'z': -2.801186139999999, 'x': 154.1385673, 'y': 41.06445824000001, 'error': -0.000123581124384}","{'z': -2.7401853199999993, 'x': 153.20042614, 'y': 41.40807272, 'error': 0.002186086906503}"
1541,P135,"{'z': -14.675187189999999, 'x': 295.43085893, 'y': 207.935225065}",541,5,295.43085893,207.935225065,-14.675187189999999,323.13931,-36.86068999999998,361.679,289.0514190295566,-216.71614324547025,-14.669760976026488,-36.860709150346416,361.6782192810958,-0.1657660787596542,-36.860709150346416,361.6782192810958,-1.915034643928948e-05,-0.0007807189041955098,"{'z': -14.73323782, 'x': 295.31034888000005, 'y': 208.67559264000002, 'error': 0.00245410140824}","{'z': -14.542744660000002, 'x': 294.57236266, 'y': 207.26141189999998, 'error': 0.002454833838478}","{'z': -14.801312200000002, 'x': 296.37054576, 'y': 208.11546638, 'error': 0.004393668125497001}","{'z': -14.623454079999998, 'x': 295.47017842, 'y': 207.68842934, 'error': 0.005206713944616001}"
2482,P001,"{'y': 59.210214425000004, 'x': 404.04954708500003, 'z': -18.83310349}",482,6,404.04954708500003,59.210214425000004,-18.83310349,332.3369,-27.663099999999986,408.9586,361.6861211771249,-189.59233861473737,-18.82729503515756,-27.6630901208549,408.9586123975535,-0.061572921401327745,-27.6630901208549,408.9586123975535,9.879145085989194e-06,1.239755351889471e-05,"{'y': 58.80105751999999, 'x': 403.42366792, 'error': 0.0014559865293410001, 'z': -18.75960712}","{'y': 58.69974116000001, 'x': 405.00311511999996, 'error': -0.010012980517202001, 'z': -18.94010088}","{'y': 59.99715964000001, 'x': 403.50932928000003, 'error': -0.004898821687723, 'z': -18.78372896}","{'y': 59.34289937999999, 'x': 404.26207601999994, 'error': 0.00104942504468, 'z': -18.848976999999998}"
2239,P009,"{'y': 149.622076165, 'x': 215.302891555, 'z': -7.607486545}",239,6,215.302891555,149.622076165,-7.607486545,358.79689,-1.203109999999981,262.3386,262.1294568995491,-5.5050723461236,-7.603739960236309,-1.2031118327032535,262.33777674143727,-0.06178081328602769,-1.2031118327032535,262.33777674143727,-1.8327032724752002e-06,-0.0008232585627183653,"{'y': 149.07909046, 'x': 214.78604572, 'error': 0.001187211934822, 'z': -7.56091502}","{'y': 149.34385452, 'x': 216.36325748, 'error': 0.0013819097697590002, 'z': -7.674119679999999}","{'y': 150.26256347999998, 'x': 214.58633700000001, 'error': 0.000388684817133, 'z': -7.611613180000001}","{'y': 149.80279620000005, 'x': 215.47592602, 'error': 0.0013677153582580001, 'z': -7.5832983}"
2496,P064,"{'y': 185.48654693499998, 'x': 330.698105595, 'z': -16.138561785}",496,6,330.698105595,185.48654693499998,-16.138561785,353.2878,-6.712199999999996,379.6343,376.5668768815616,-44.317733681048836,-16.133051753166832,-6.712200215220522,379.633949264976,-0.09486896583806467,-6.712200215220522,379.633949264976,-2.1522052584543871e-07,-0.0003507350239715379,"{'y': 184.76657854, 'x': 330.49488180000003, 'error': 0.000140366436466, 'z': -16.08465306}","{'y': 185.73095184, 'x': 331.76270242, 'error': 0.0015195943582250002, 'z': -16.254430019999997}","{'y': 185.72232478, 'x': 329.76873914, 'error': 0.00030091314367000003, 'z': -16.0736807}","{'y': 185.72633258000002, 'x': 330.76609902, 'error': -0.000743511635511, 'z': -16.141483360000002}"
2011,P065,"{'y': 32.24771225, 'x': 53.912724190000006, 'z': -0.45713172}",11,6,53.912724190000006,32.24771225,-0.45713172,354.88561,-5.114390000000014,62.8236,62.571047024903386,-5.6001547820691755,-0.45622232750164987,-5.114387439008529,62.823408740004425,-0.055397689668085726,-5.114387439008529,62.823408740004425,2.5609914855451166e-06,-0.0001912599955744554,"{'y': 31.616493339999998, 'x': 53.51494026, 'error': -0.003794134637183, 'z': -0.45498812000000005}","{'y': 32.17691742, 'x': 55.00533972000001, 'error': -0.0018629608930060002, 'z': -0.47402884000000006}","{'y': 32.74059476, 'x': 53.08554855999999, 'error': 0.0022861681585570003, 'z': -0.47090374}","{'y': 32.456843479999996, 'x': 54.04506822, 'error': -0.000872482310279, 'z': -0.42860618000000006}"
2542,P075,"{'y': 202.51826918999998, 'x': 357.268741995, 'z': -19.328428435}",542,6,357.268741995,202.51826918999998,-19.328428435,353.54679,-6.453210000000013,411.3072,408.074013913426,-46.15661835150502,-19.322463946868176,-6.453210195806658,411.3086323903269,-0.32734115125502206,-6.453210195806658,411.3086323903269,-1.9580664556428928e-07,0.0014323903268973481,"{'y': 201.87774649999997, 'x': 357.66006511999996, 'error': 0.0007142392572030001, 'z': -19.324112}","{'y': 203.46880646, 'x': 357.80812004, 'error': 0.002987265934411, 'z': -19.45213058}","{'y': 201.99494638000002, 'x': 356.46890554000004, 'error': 0.0012853965063050002, 'z': -19.219751}","{'y': 202.73157742, 'x': 357.13787728, 'error': 0.00048082116453, 'z': -19.31772016}"
2075,P084,"{'y': 41.301531485, 'x': 153.100471125, 'z': -2.754419995}",75,6,153.100471125,41.301531485,-2.754419995,339.09716000000003,-20.90283999999997,158.6071,148.13735724273855,-56.576558645773446,-2.7521149708600054,-20.902836281484216,158.60623867769226,-0.0862894443912658,-20.902836281484216,158.60623867769226,3.718515753092788e-06,-0.0008613223077418297,"{'y': 40.56260892, 'x': 153.23085414000002, 'error': 0.000523636840606, 'z': -2.76579308}","{'y': 41.99056394, 'x': 153.95404309999998, 'error': 0.000728730271467, 'z': -2.79234082}","{'y': 41.105343620000006, 'x': 152.16059646, 'error': -0.00041657764573500004, 'z': -2.73738512}","{'y': 41.547609460000004, 'x': 153.0563908, 'error': 0.002067630153776, 'z': -2.72216096}"
2321,P089,"{'y': 86.636638555, 'x': 304.273988165, 'z': -11.161333805}",321,6,304.273988165,86.636638555,-11.161333805,339.89337,-20.106629999999996,316.637,297.0867318077126,-108.75727049483709,-11.156727676292924,-20.106627003988788,316.63602487771,-0.10116072149724473,-20.106627003988788,316.63602487771,2.9960112080118506e-06,-0.0009751222900149514,"{'y': 87.244117, 'x': 304.71062522, 'error': 0.00028428958641300004, 'z': -11.21696194}","{'y': 86.77161146, 'x': 303.19292712, 'error': -0.005585145530675, 'z': -11.09763574}","{'y': 86.09669402, 'x': 305.06673782, 'error': -0.000619793375416, 'z': -11.203308640000001}","{'y': 86.43413174000001, 'x': 304.1256625, 'error': 0.003296378975691, 'z': -11.127428900000002}"
2534,P110,"{'y': 176.60537675999998, 'x': 367.924830005, 'z': -18.82854455}",534,6,367.924830005,176.60537675999998,-18.82854455,349.64119,-10.358810000000005,408.7098,401.4637488125384,-73.38407874476361,-18.82257846636328,-10.358808348415764,408.7098986649123,-0.08128575097588642,-10.358808348415764,408.7098986649123,1.6515842418129978e-06,9.866491234333807e-05,"{'y': 176.06350709999998, 'x': 368.44358778000003, 'error': 0.0012266201744250001, 'z': -18.86673934}","{'y': 177.65058174, 'x': 368.24647964, 'error': 0.002915045871223, 'z': -18.945511200000002}","{'y': 175.92145808, 'x': 367.2575164, 'error': 0.002597099023228, 'z': -18.70652368}","{'y': 176.78596011999997, 'x': 367.7517362, 'error': 0.0023293732766560002, 'z': -18.79540398}"
2541,P111,"{'y': 207.55386875000002, 'x': 295.68919834999997, 'z': -14.672663245000003}",541,6,295.68919834999997,207.55386875000002,-14.672663245000003,359.06627000000003,-0.9337299999999686,361.6709,361.2148990062466,-5.887171763482185,-14.667506420779425,-0.9337384313342441,361.67010996368595,-0.1641772151647623,-0.9337384313342441,361.67010996368595,-8.431334275416091e-06,-0.0007900363140720401,"{'y': 207.49014954000003, 'x': 296.43610604, 'error': 0.0028038422007230003, 'z': -14.74072086}","{'y': 208.55457463999997, 'x': 295.23729948, 'error': 0.0017169584132370002, 'z': -14.709192060000001}","{'y': 206.5962053, 'x': 295.64311041999997, 'error': 0.000332797604454, 'z': -14.60677958}","{'y': 207.57454552, 'x': 295.44027746, 'error': 0.002758861990339, 'z': -14.633960480000002}"
2150,P112,"{'y': 14.44124514, 'x': 241.60715320500003, 'z': -6.52014348}",150,6,241.60715320500003,14.44124514,-6.52014348,327.42059,-32.579409999999996,242.1601,203.95274519331537,-130.32991890482447,-6.51678589091427,-32.57939856222495,242.15867429564148,-0.1155433451816308,-32.57939856222495,242.15867429564148,1.1437775043532383e-05,-0.0014257043585246265,"{'y': 15.1307322, 'x': 241.31290926000003, 'error': -0.00019594717105300002, 'z': -6.510964059999999}","{'y': 13.5752384, 'x': 240.93499062, 'error': -0.000406003351001, 'z': -6.4971463}","{'y': 14.847682120000002, 'x': 242.4774708, 'error': 0.001276335980243, 'z': -6.57262906}","{'y': 14.21132784, 'x': 241.70324214000001, 'error': 1.500542439752949e-05, 'z': -6.4998345}"
2517,P120,"{'y': 113.6028725, 'x': 394.01158337000004, 'z': -18.988197825}",517,6,394.01158337000004,113.6028725,-18.988197825,340.08352,-19.91647999999998,410.6627,385.5364392292612,-139.68758585869853,-18.982225441612997,-19.91646776240397,410.662605857466,-0.049231818709860806,-19.91646776240397,410.662605857466,1.2237596010322704e-05,-9.414253395334526e-05,"{'y': 114.24577842, 'x': 394.39152092, 'error': 0.0026382833773900003, 'z': -19.0811134}","{'y': 113.63998886000002, 'x': 392.92125248, 'error': 0.0026963658825660004, 'z': -18.85067294}","{'y': 113.13737739999999, 'x': 394.84869046000006, 'error': 0.0016116086953300002, 'z': -19.0809861}","{'y': 113.38834532000001, 'x': 393.88486962, 'error': 0.0037705618591080004, 'z': -18.94001886}"
2439,P129,"{'y': 14.602045069999999, 'x': 409.36835541999994, 'z': -18.96616408}",439,6,409.36835541999994,14.602045069999999,-18.96616408,326.04286,-33.95713999999998,410.2294,339.7691078132665,-228.8074246683308,-18.96052959205673,-33.95712603583892,410.22947606254,-0.07024022943351722,-33.95712603583892,410.22947606254,1.3964161063029223e-05,7.606254001757407e-05,"{'y': 15.325670259999999, 'x': 409.17000715999995, 'error': 0.000518794599044, 'z': -18.95379802}","{'y': 13.83695286, 'x': 408.58788968, 'error': 0.00037986381351300005, 'z': -18.86854114}","{'y': 14.88467482, 'x': 410.28069158, 'error': 0.0017494376897480002, 'z': -19.08478986}","{'y': 14.36088234, 'x': 409.43483326, 'error': 0.000306531119135, 'z': -18.9575273}"
8011,P003,"{'y': 32.49931597, 'x': 54.43477754, 'z': -0.47998907}",11,7,54.43477754,32.49931597,-0.47998907,210.83856,-149.16144,63.401,-54.434770441809775,-32.49935210453098,-0.4787928648848681,-149.16140628953892,63.4008150558386,-0.07048817161817716,-149.16140628953892,63.4008150558386,3.3710461082137044e-05,-0.0001849441614041325,"{'y': 32.42347462, 'error': 0.003316527553281, 'x': 54.19450668, 'z': -0.45377330000000005}","{'y': 32.722069160000004, 'error': 0.004212243306247, 'x': 55.15504417999999, 'z': -0.49678964000000003}","{'y': 31.592855919999998, 'error': -0.0023766295617780003, 'x': 54.74573406, 'z': -0.48445032}","{'y': 33.258864179999996, 'error': -0.000294525907291, 'x': 53.64382524, 'z': -0.48494302000000006}"
8534,P005,"{'y': 176.4293234, 'x': 367.76702467499996, 'z': -18.815128975}",534,7,367.76702467499996,176.4293234,-18.815128975,205.62849,-154.37151,408.4911,-367.7672647623917,-176.42966260528254,-18.80732828930519,-154.37148334060157,408.49112101514555,-0.08744852885368896,-154.37148334060157,408.49112101514555,2.6659398429274006e-05,2.1015145534875046e-05,"{'y': 176.6585951, 'error': -0.0032609617390080003, 'x': 367.8579176, 'z': -18.822417100000003}","{'y': 176.7706381, 'error': -0.003499165463147, 'x': 366.8722373, 'z': -18.7423187}","{'y': 176.5471851, 'error': -0.000261815085898, 'x': 368.8513825, 'z': -18.9476863}","{'y': 175.7408753, 'error': 0.0018696379936690001, 'x': 367.4865613, 'z': -18.7480938}"
8517,P015,"{'y': 113.40915735, 'x': 393.743031055, 'z': -18.97375837}",517,7,393.743031055,113.40915735,-18.97375837,196.0679,-163.9321,410.3511,-393.74331092664397,-113.40951280573586,-18.965898852970184,-163.9320623794779,410.35097508092167,-0.06363277198007004,-163.9320623794779,410.35097508092167,3.76205220788961e-05,-0.0001249190783028098,"{'y': 113.42060302, 'error': -0.001264891295589, 'x': 393.99095108, 'z': -18.990305640000003}","{'y': 113.37372054, 'error': 0.0007959415623350001, 'x': 392.99818300000004, 'z': -18.88721356}","{'y': 114.36771526, 'error': 0.001728697173754, 'x': 393.66338751999996, 'z': -19.00681344}","{'y': 112.47459058, 'error': 0.00183316289465, 'x': 394.31960262, 'z': -19.01070084}"
8321,P016,"{'y': 86.3248996, 'x': 304.351959925, 'z': -11.1670751}",321,7,304.351959925,86.3248996,-11.1670751,195.8352,-164.1648,316.6272,-304.35211450886965,-86.32515179726782,-11.161008650212166,-164.16476573824505,316.62615325067515,-0.10615097802267773,-164.16476573824505,316.62615325067515,3.426175496201722e-05,-0.0010467493248711435,"{'y': 86.4903053, 'error': 0.001765257156231, 'x': 304.1636103, 'z': -11.1435992}","{'y': 85.5854241, 'error': -0.0010699724666450002, 'x': 303.7414127, 'z': -11.1121338}","{'y': 87.3911167, 'error': -0.000173854858108, 'x': 304.5870869, 'z': -11.2190164}","{'y': 85.8327523, 'error': -0.0038302413154330003, 'x': 304.9157298, 'z': -11.193551}"
8075,P025,"{'y': 41.618393985, 'x': 153.270400275, 'z': -2.789356355}",75,7,153.270400275,41.618393985,-2.789356355,195.19156,-164.80844,158.855,-153.27042957894972,-41.618503067242855,-2.7863134308369553,-164.80840787072023,158.85387630748298,-0.11185991815731434,-164.80840787072023,158.85387630748298,3.2129279759374185e-05,-0.0011236925170123868,"{'y': 41.470900179999994, 'error': -0.000757634345765, 'x': 153.07025136, 'z': -2.7718136600000003}","{'y': 42.06909245999999, 'error': 0.002740964911358, 'x': 153.87255762, 'z': -2.8166664}","{'y': 40.86984866, 'error': -0.00214200432589, 'x': 153.86908368, 'z': -2.79892234}","{'y': 42.06373464, 'error': -0.00141552933247, 'x': 152.26970844, 'z': -2.77002302}"
8150,P027,"{'y': 14.298285665, 'x': 241.350749395, 'z': -6.51113005}",150,7,241.350749395,14.298285665,-6.51113005,183.3904,-176.6096,241.8956,-241.3508619913066,-14.298470605125626,-6.506672482797606,-176.6095601680984,241.89404733175857,-0.11979628879907764,-176.6095601680984,241.89404733175857,3.9831901602838116e-05,-0.0015526682414304105,"{'y': 14.286058, 'error': -0.0006872986911160001, 'x': 241.59976148, 'z': -6.510592679999999}","{'y': 13.314603639999998, 'error': 0.000124808754769, 'x': 241.83440226, 'z': -6.533055800000001}","{'y': 14.333455760000001, 'error': 0.00024948339820700003, 'x': 240.60231349999998, 'z': -6.477307140000001}","{'y': 15.259025260000001, 'error': -0.000528184125528, 'x': 241.36652034, 'z': -6.52356458}"
8482,P068,"{'y': 59.315690395000004, 'x': 403.90260788500007, 'z': -18.865513145}",482,7,403.90260788500007,59.315690395000004,-18.865513145,188.35453,-171.64547,408.8323,-403.90291748789434,-59.31605109685367,-18.85782260497996,-171.645421899733,408.83244410043517,-0.10467061223183176,-171.645421899733,408.83244410043517,4.810026698010006e-05,0.00014410043519319515,"{'y': 59.29085836, 'error': 0.001027941311668, 'x': 404.1514613, 'z': -18.88720128}","{'y': 58.30235106, 'error': 0.005086840854286, 'x': 404.32065412000003, 'z': -18.897206400000005}","{'y': 59.39662644, 'error': 0.000198130419389, 'x': 403.15625628000004, 'z': -18.785427140000003}","{'y': 60.27292572, 'error': -0.00025797779382900004, 'x': 403.98205984000003, 'z': -18.89221776}"
8541,P090,"{'y': 207.55653106, 'x': 295.428640695, 'z': -14.689993450000001}",541,7,295.428640695,207.55653106,-14.689993450000001,215.09037,-144.90963,361.4613,-295.42878796303313,-207.5568009978367,-14.68329792014671,-144.90961140717675,361.4603799739031,-0.19741361198557206,-144.90961140717675,361.4603799739031,1.859282323835032e-05,-0.0009200260968782459,"{'y': 207.76602659999998, 'error': -0.005507638709695, 'x': 295.5539562, 'z': -14.703563919999999}","{'y': 206.91491007999997, 'error': -0.001522156853051, 'x': 295.05106573999996, 'z': -14.613645120000001}","{'y': 208.02252542000002, 'error': 0.00013564495395900001, 'x': 294.5894384, 'z': -14.64763898}","{'y': 207.52266214000002, 'error': 0.000136303570509, 'x': 296.52010244, 'z': -14.795125780000001}"
8239,P118,"{'y': 149.88210980625, 'x': 215.28859635625003, 'z': -7.67314881}",239,7,215.28859635625003,149.88210980625,-7.67314881,214.84531,-145.15469,262.479,-215.28865053883985,-149.88228705466977,-7.6682785100112545,-145.1546638909197,262.4774826298892,-0.1181748534406425,-145.1546638909197,262.4774826298892,2.6109080295100284e-05,-0.0015173701107755733,"{'y': 149.80108654999998, 'error': -0.001339096728367, 'x': 215.523651475, 'z': -7.66907844}","{'y': 150.11420457500003, 'error': -0.00225099557629, 'x': 214.57822427500003, 'z': -7.651181599999999}","{'y': 150.810665625, 'error': 0.008526661273665, 'x': 215.56215505, 'z': -7.72162616}","{'y': 148.802482475, 'error': 0.0016468204262660002, 'x': 215.490354625, 'z': -7.65070904}"
8439,P119,"{'y': 14.283098985000002, 'x': 409.69576202, 'z': -19.041670315}",439,7,409.69576202,14.283098985000002,-19.041670315,181.99668,-178.00332,410.5513,-409.6961011894962,-14.283464229582492,-19.034168632965866,-178.00327392912027,410.5514766983966,-0.1124491282412782,-178.00327392912027,410.5514766983966,4.60708797334064e-05,0.00017669839655809483,"{'y': 14.242551760000001, 'error': -0.004716196788966001, 'x': 409.45617955999995, 'z': -19.00819926}","{'y': 13.341640660000001, 'error': -0.0028301925059880002, 'x': 409.87809894000003, 'z': -19.05469532}","{'y': 15.145300260000003, 'error': -0.0016587178529970002, 'x': 409.02087466, 'z': -18.97412972}","{'y': 14.402903259999999, 'error': 0.00010762042580800001, 'x': 410.42789492, 'z': -19.12965696}"
8542,P122,"{'y': 202.53129539999998, 'x': 357.24169194999996, 'z': -19.32380864}",542,7,357.24169194999996,202.53129539999998,-19.32380864,209.55023,-150.44977,411.2897,-357.24192594597145,-202.53163175640515,-19.316028098352714,-150.44974178270408,411.2910318746431,-0.32261495820092945,-150.44974178270408,411.2910318746431,2.8217295920285324e-05,0.0013318746431423278,"{'y': 202.69956342, 'error': -0.00010179617581900001, 'x': 357.05768909999995, 'z': -19.3071372}","{'y': 201.80658061999998, 'error': -0.00069018547121, 'x': 356.61852694, 'z': -19.225272179999997}","{'y': 203.59328463999998, 'error': 0.00016189225513800002, 'x': 357.49606754000007, 'z': -19.426255140000002}","{'y': 202.02575291999997, 'error': -7.5778884370159e-05, 'x': 357.79448422, 'z': -19.336570039999998}"
4517,P033,"{'x': 393.79735574999995, 'y': 113.50682337500001, 'z': -18.940266915000002}",517,8,393.79735574999995,113.50682337500001,-18.940266915000002,52.078920000000004,52.078920000000004,410.4266,251.87127971177094,323.29744251850286,-18.93441516284966,52.07891980096792,410.42643691266966,-0.024519688739789068,52.07891980096792,410.42643691266966,-1.9903208681171236e-07,-0.00016308733034975376,"{'x': 393.84135444, 'y': 114.24481474, 'z': -18.977438820000003, 'error': -0.009664301011098001}","{'x': 392.81296604, 'y': 113.06873956, 'z': -18.81761564, 'error': -0.012472102268714001}","{'x': 394.75267746, 'y': 113.4673741, 'z': -19.064307739999997, 'error': 0.003448298324521}","{'x': 393.78242506, 'y': 113.2463651, 'z': -18.901705460000002, 'error': 0.013720352516771001}"
4150,P034,"{'x': 241.430763775, 'y': 14.310093509999998, 'z': -6.459309944999999}",150,8,241.430763775,14.310093509999998,-6.459309944999999,39.392070000000004,39.392070000000004,241.9732,186.91038772406174,153.48661737944698,-6.456032630363991,39.39207232079873,241.97236382860743,-0.06485769244374014,39.39207232079873,241.97236382860743,2.3207987283058173e-06,-0.0008361713925637559,"{'x': 240.92167358, 'y': 14.864038419999996, 'z': -6.4555636199999995, 'error': 0.0024575113674670003}","{'x': 241.08011094, 'y': 13.27017816, 'z': -6.44844434, 'error': 0.000596882561027}","{'x': 242.11456364, 'y': 14.98214002, 'z': -6.506951239999999, 'error': -0.0007528868909110001}","{'x': 241.60670694, 'y': 14.12401744, 'z': -6.426280579999999, 'error': 0.008207745989866}"
4542,P036,"{'x': 357.13719327, 'y': 202.56225633, 'z': -19.304881895}",542,8,357.13719327,202.56225633,-19.304881895,65.56118000000001,65.56118000000001,411.2126,169.86712141743283,373.79650869663027,-19.299015657061407,65.56117538258873,411.21393467642474,-0.31315139473552384,65.56117538258873,411.21393467642474,-4.617411278218242e-06,0.0013346764247330611,"{'x': 357.53788771999996, 'y': 201.92618134, 'z': -19.251195000000003, 'error': 0.00377746275114}","{'x': 357.66330482, 'y': 203.52057026, 'z': -19.47320048, 'error': 0.009214866337059001}","{'x': 356.3437702, 'y': 202.02854276000002, 'z': -19.193388480000003, 'error': 0.002005107703668}","{'x': 357.00381034000003, 'y': 202.77373095999997, 'z': -19.301743620000003, 'error': 4.4743833938099005e-05}"
4496,P049,"{'x': 330.683837575, 'y': 185.37932743000002, 'z': -16.094368275}",496,8,330.683837575,185.37932743000002,-16.094368275,65.27472,65.27472,379.5657,158.56575340695443,344.3462960902703,-16.088948781624367,65.27471426681488,379.5654480133991,-0.05666212872540241,65.27471426681488,379.5654480133991,-5.733185119538575e-06,-0.0002519866009151883,"{'x': 330.38721862, 'y': 184.69253898000002, 'z': -16.031097399999997, 'error': 0.00087585412821}","{'x': 331.77156654, 'y': 185.48088796, 'z': -16.204787760000006, 'error': 0.001126094963824}","{'x': 329.79309472000006, 'y': 185.73576722, 'z': -16.04724392, 'error': -0.000130969444241}","{'x': 330.78347042, 'y': 185.60811556, 'z': -16.09434402, 'error': -0.00045899571415400006}"
4439,P060,"{'x': 409.38322859000004, 'y': 13.800277045, 'z': -18.94291052}",439,8,409.38322859000004,13.800277045,-18.94291052,37.93071,37.93071,410.2143,323.0865481345696,251.7942932541745,-18.93741210296553,37.930714791869256,410.2142136866885,-0.04850579500182223,37.930714791869256,410.2142136866885,4.791869258724546e-06,-8.631331149899779e-05,"{'x': 409.01153268, 'y': 13.149151380000001, 'z': -18.905690460000002, 'error': 0.0007715753236180001}","{'x': 410.47368824000006, 'y': 13.78312818, 'z': -19.0774383, 'error': 0.001960343920313}","{'x': 408.54083194000003, 'y': 14.251840920000001, 'z': -18.84660108, 'error': -6.606484604465557e-05}","{'x': 409.5068615, 'y': 14.016987700000001, 'z': -18.94191224, 'error': -0.00050130062754}"
4541,P072,"{'x': 295.222127645, 'y': 207.695503595, 'z': -14.663760915}",541,8,295.222127645,207.695503595,-14.663760915,71.12725999999999,71.12725999999999,361.3704,116.75949738421814,341.5565770841321,-14.65868571719267,71.12724987990043,361.3696173055219,-0.18024724914588355,71.12724987990043,361.3696173055219,-1.0120099560140261e-05,-0.0007826944781186285,"{'x': 294.58902782000007, 'y': 208.09769626000002, 'z': -14.65424984, 'error': 0.000209851116771}","{'x': 295.16124406, 'y': 206.60345142, 'z': -14.56713148, 'error': 0.001108201951645}","{'x': 295.70401019999997, 'y': 208.51927732, 'z': -14.79159958, 'error': 0.0021897502220330003}","{'x': 295.4342285, 'y': 207.56158938, 'z': -14.642062760000002, 'error': 0.0017748986718280001}"
4482,P076,"{'x': 404.340232135, 'y': 59.47524291, 'z': -18.891694195}",482,8,404.340232135,59.47524291,-18.891694195,44.36775,44.36775,409.2889,292.1596090034228,285.78191948097333,-18.88600615228958,44.367756350881706,409.2890336156416,-0.0880766804543456,44.367756350881706,409.2890336156416,6.350881704975109e-06,0.00013361564157321482,"{'x': 404.50311958000003, 'y': 60.20655515999999, 'z': -18.935238879999996, 'error': 0.0005972127399530001}","{'x': 403.2925031, 'y': 59.170234660000006, 'z': -18.771169320000006, 'error': 0.0009581005047600001}","{'x': 405.27949388, 'y': 59.29261964, 'z': -18.997675039999997, 'error': 0.0020023547664510003}","{'x': 404.28581197999995, 'y': 59.231562180000005, 'z': -18.862693540000002, 'error': 0.0013620684072860002}"
